geography,segment,timestamp,value
'00','total',2024-04-03 10:00:00,18787.32287216258
'00','total',2024-04-03 11:00:00,18656.436867921293
'00','total',2024-04-03 12:00:00,18500.99796177153
'00','total',2024-04-03 13:00:00,18409.94832109943
'00','total',2024-04-03 14:00:00,18316.252430813413
'00','total',2024-04-03 15:00:00,18031.60248875282
'00','total',2024-04-03 16:00:00,17559.177503053357
'00','total',2024-04-03 17:00:00,17325.94439287468
'00','total',2024-04-03 18:00:00,17327.00858577619
'00','total',2024-04-03 19:00:00,17201.45738598277
'00','total',2024-04-03 20:00:00,16821.37830293751
'00','total',2024-04-03 21:00:00,16398.757098068116
'00','total',2024-04-03 22:00:00,15879.76610429281
'00','total',2024-04-03 23:00:00,15530.821685224495
'00','total',2024-04-04 00:00:00,14381.74804941267
'00','total',2024-04-04 01:00:00,14375.027672441749
'00','total',2024-04-04 02:00:00,14390.572672176522
'00','total',2024-04-04 03:00:00,14639.10413373045
'00','total',2024-04-04 04:00:00,15242.092355158178
'00','total',2024-04-04 05:00:00,16609.894334033488
'00','total',2024-04-04 06:00:00,17713.112995608863
'00','total',2024-04-04 07:00:00,18026.50466120019
'00','total',2024-04-04 08:00:00,18067.254164775804
'00','total',2024-04-04 09:00:00,18011.360478076334
'00','total',2024-04-04 10:00:00,17885.22570756609
'00','total',2024-04-04 11:00:00,17786.975448663405
'00','total',2024-04-04 12:00:00,17743.33319616172
'00','total',2024-04-04 13:00:00,17556.024256025492
'00','total',2024-04-04 14:00:00,17438.695056693683
'00','total',2024-04-04 15:00:00,16896.988877634652
'00','total',2024-04-04 16:00:00,16589.571208204976
'00','total',2024-04-04 17:00:00,16262.272366905743
'00','total',2024-04-04 18:00:00,16298.926432554439
'00','total',2024-04-04 19:00:00,16268.19399409141
'00','total',2024-04-04 20:00:00,15996.588974907632
'00','total',2024-04-04 21:00:00,15483.709048560855
'00','total',2024-04-04 22:00:00,15058.672286016345
'00','total',2024-04-04 23:00:00,14691.062748942062
'00','total',2024-04-05 00:00:00,14430.896587030009
'00','total',2024-04-05 01:00:00,14326.546256596694
'00','total',2024-04-05 02:00:00,14311.844343612202
'00','total',2024-04-05 03:00:00,14534.684542168467
'00','total',2024-04-05 04:00:00,15092.93666890736
'00','total',2024-04-05 05:00:00,16329.285908370295
'00','total',2024-04-05 06:00:00,17317.821495429314
'00','total',2024-04-05 07:00:00,17569.56804165967
'00','total',2024-04-05 08:00:00,17539.10046416866
'00','total',2024-04-05 09:00:00,17533.19825407049
'00','total',2024-04-05 10:00:00,17403.10351726536
'00','total',2024-04-05 11:00:00,17275.166199216757
'00','total',2024-04-05 12:00:00,17248.754090290546
'00','total',2024-04-05 13:00:00,17101.016524864757
'00','total',2024-04-05 14:00:00,16974.506882755337
'00','total',2024-04-05 15:00:00,16454.75282574913
'00','total',2024-04-05 16:00:00,16213.843134577452
'00','total',2024-04-05 17:00:00,15982.274814434444
'00','total',2024-04-05 18:00:00,16005.572616485642
'00','total',2024-04-05 19:00:00,16086.645712593643
'00','total',2024-04-05 20:00:00,15891.40883474836
'00','total',2024-04-05 21:00:00,15451.234068978214
'00','total',2024-04-05 22:00:00,15159.68133352861
'00','total',2024-04-05 23:00:00,14779.883757811289
'00','total',2024-04-06 00:00:00,14529.302849897987
'00','total',2024-04-06 01:00:00,14397.206150151436
'00','total',2024-04-06 02:00:00,14355.944135505808
'00','total',2024-04-06 03:00:00,14602.984115986028
'00','total',2024-04-06 04:00:00,15240.10239034501
'00','total',2024-04-06 05:00:00,17204.162505503286
'00','total',2024-04-06 06:00:00,18791.873899801165
'00','total',2024-04-06 07:00:00,19322.120356624884
'00','total',2024-04-06 08:00:00,19351.517670270787
'00','total',2024-04-06 09:00:00,19361.601642407546
'00','total',2024-04-06 10:00:00,19128.360599261112
'00','total',2024-04-06 11:00:00,18988.42542164351
'00','total',2024-04-06 12:00:00,18895.188916615938
'00','total',2024-04-06 13:00:00,18628.83184786567
'00','total',2024-04-06 14:00:00,18295.84693085394
'00','total',2024-04-06 15:00:00,17617.05157259393
'00','total',2024-04-06 16:00:00,17232.068362626404
'00','total',2024-04-06 17:00:00,16729.169328496726
'00','total',2024-04-06 18:00:00,16681.489282814407
'00','total',2024-04-06 19:00:00,16444.7080436178
'00','total',2024-04-06 20:00:00,15984.657844184667
'00','total',2024-04-06 21:00:00,15531.751426161909
'00','total',2024-04-06 22:00:00,15105.451418522978
'00','total',2024-04-06 23:00:00,14621.200200843146
'00','total',2024-04-07 00:00:00,14409.03463175547
'00','total',2024-04-07 01:00:00,14249.355101377345
'00','total',2024-04-07 02:00:00,14222.86741996318
'00','total',2024-04-07 03:00:00,14433.034635358277
'00','total',2024-04-07 04:00:00,15104.743504951057
'00','total',2024-04-07 05:00:00,16597.87292001723
'00','total',2024-04-07 06:00:00,17939.294629848875
'00','total',2024-04-07 07:00:00,18363.42674331389
'00','total',2024-04-07 08:00:00,18428.821682574126
'00','total',2024-04-07 09:00:00,18366.008317139374
'00','total',2024-04-07 10:00:00,18220.48564552711
'00','total',2024-04-07 11:00:00,18081.004580330544
'00','total',2024-04-07 12:00:00,18143.386300232323
'00','total',2024-04-07 13:00:00,18020.208018107613
'00','total',2024-04-07 14:00:00,17808.603612008377
'00','total',2024-04-07 15:00:00,17284.898293951977
'00','total',2024-04-07 16:00:00,16869.99746269177
'00','total',2024-04-07 17:00:00,16523.024804610082
'00','total',2024-04-07 18:00:00,16405.089815400814
'00','total',2024-04-07 19:00:00,16308.551851952954
'00','total',2024-04-07 20:00:00,15993.327374718925
'00','total',2024-04-07 21:00:00,15481.01693608284
'00','total',2024-04-07 22:00:00,15056.359167559127
'00','total',2024-04-07 23:00:00,14594.254894713398
'00','total',2024-04-08 00:00:00,13925.128504189479
'00','total',2024-04-08 01:00:00,13830.279343108543
'00','total',2024-04-08 02:00:00,13800.233683001068
'00','total',2024-04-08 03:00:00,13971.823068986329
'00','total',2024-04-08 04:00:00,14441.64725530991
'00','total',2024-04-08 05:00:00,15457.724572617104
'00','total',2024-04-08 06:00:00,16332.988496425189
'00','total',2024-04-08 07:00:00,16663.234768389008
'00','total',2024-04-08 08:00:00,16818.777612493235
'00','total',2024-04-08 09:00:00,16804.168461072386
'00','total',2024-04-08 10:00:00,16688.14214066983
'00','total',2024-04-08 11:00:00,16546.367091929882
'00','total',2024-04-08 12:00:00,16366.85501305169
'00','total',2024-04-08 13:00:00,16121.51600697707
'00','total',2024-04-08 14:00:00,15884.617688507442
'00','total',2024-04-08 15:00:00,15420.598792010269
'00','total',2024-04-08 16:00:00,15165.29021806218
'00','total',2024-04-08 17:00:00,14937.336607504822
'00','total',2024-04-08 18:00:00,14849.148168880953
'00','total',2024-04-08 19:00:00,14833.293054849259
'00','total',2024-04-08 20:00:00,14657.396201724761
'00','total',2024-04-08 21:00:00,14280.681493050686
'00','total',2024-04-08 22:00:00,13974.890272648883
'00','total',2024-04-08 23:00:00,13738.796512231891
'00','total',2024-04-09 00:00:00,14147.091172087632
'00','total',2024-04-09 01:00:00,13961.069002257984
'00','total',2024-04-09 02:00:00,13984.8028632587
'00','total',2024-04-09 03:00:00,14189.412361576315
'00','total',2024-04-09 04:00:00,14687.950432993972
'00','total',2024-04-09 05:00:00,15713.282573223685
'00','total',2024-04-09 06:00:00,16674.19979569982
'00','total',2024-04-09 07:00:00,17060.6211833885
'00','total',2024-04-09 08:00:00,17134.583345639836
'00','total',2024-04-09 09:00:00,17214.95505995141
'00','total',2024-04-09 10:00:00,17191.193581829975
'00','total',2024-04-09 11:00:00,16983.37723928847
'00','total',2024-04-09 12:00:00,16798.841246411597
'00','total',2024-04-09 13:00:00,16511.508513339762
'00','total',2024-04-09 14:00:00,16264.69093730401
'00','total',2024-04-09 15:00:00,15834.805853381082
'00','total',2024-04-09 16:00:00,15609.628134872897
'00','total',2024-04-09 17:00:00,15339.702279000207
'00','total',2024-04-09 18:00:00,15298.142347825133
'00','total',2024-04-09 19:00:00,15298.756257997542
'00','total',2024-04-09 20:00:00,14983.95686220545
'00','total',2024-04-09 21:00:00,14548.67314057431
'00','total',2024-04-09 22:00:00,14186.43125594376
'00','total',2024-04-09 23:00:00,13959.083292672192
'00','total',2024-04-10 00:00:00,14228.373452873577
'00','total',2024-04-10 01:00:00,14113.289453096344
'00','total',2024-04-10 02:00:00,14081.734246572227
'00','total',2024-04-10 03:00:00,14312.878518088295
'00','total',2024-04-10 04:00:00,14662.12429929704
'00','total',2024-04-10 05:00:00,15453.714001491537
'00','total',2024-04-10 06:00:00,16062.3606064292
'00','total',2024-04-10 07:00:00,16228.060919975618
'00','total',2024-04-10 08:00:00,16347.591993024744
'00','total',2024-04-10 09:00:00,16438.079468005173
'00','total',2024-04-10 10:00:00,16281.146089265578
'00','total',2024-04-10 11:00:00,16187.920978501494
'00','total',2024-04-10 12:00:00,16039.923755083872
'00','total',2024-04-10 13:00:00,15842.920629496271
'00','total',2024-04-10 14:00:00,15626.180441859538
'00','total',2024-04-10 15:00:00,15370.863896900577
'00','total',2024-04-10 16:00:00,15283.678460431245
'00','total',2024-04-10 17:00:00,15211.943151800087
'00','total',2024-04-10 18:00:00,15203.506106421593
'00','total',2024-04-10 19:00:00,15235.605672380738
'00','total',2024-04-10 20:00:00,14970.284865323832
'00','total',2024-04-10 21:00:00,14599.008040346553
'00','total',2024-04-10 22:00:00,14358.675675441176
'00','total',2024-04-10 23:00:00,14214.742745773136
'00','total',2024-04-11 00:00:00,14298.51985170321
'00','total',2024-04-11 01:00:00,14248.72327303625
'00','total',2024-04-11 02:00:00,14257.609960995103
'00','total',2024-04-11 03:00:00,14500.597568007115
'00','total',2024-04-11 04:00:00,15001.535370470463
'00','total',2024-04-11 05:00:00,16271.639363570966
'00','total',2024-04-11 06:00:00,17660.28882523954
'00','total',2024-04-11 07:00:00,18477.644441082353
'00','total',2024-04-11 08:00:00,18734.42650017675
'00','total',2024-04-11 09:00:00,18809.169065623522
'00','total',2024-04-11 10:00:00,18705.803153597055
'00','total',2024-04-11 11:00:00,18623.461312903477
'00','total',2024-04-11 12:00:00,18525.033113859965
'00','total',2024-04-11 13:00:00,18479.515621145554
'00','total',2024-04-11 14:00:00,18410.06920808134
'00','total',2024-04-11 15:00:00,17971.818981183344
'00','total',2024-04-11 16:00:00,17602.789727149095
'00','total',2024-04-11 17:00:00,17308.98245478417
'00','total',2024-04-11 18:00:00,17205.115309878056
'00','total',2024-04-11 19:00:00,17072.78442966354
'00','total',2024-04-11 20:00:00,16782.938110013627
'00','total',2024-04-11 21:00:00,16350.501876165477
'00','total',2024-04-11 22:00:00,15846.708985667725
'00','total',2024-04-11 23:00:00,15487.925046181099
'00','total',2024-04-12 00:00:00,14990.65924309193
'00','total',2024-04-12 01:00:00,14848.750446212072
'00','total',2024-04-12 02:00:00,14857.391721019676
'00','total',2024-04-12 03:00:00,15133.459359045137
'00','total',2024-04-12 04:00:00,15831.848309613764
'00','total',2024-04-12 05:00:00,17399.723734314917
'00','total',2024-04-12 06:00:00,19128.034180433264
'00','total',2024-04-12 07:00:00,19909.453504787292
'00','total',2024-04-12 08:00:00,19990.46945683156
'00','total',2024-04-12 09:00:00,19891.33529527689
'00','total',2024-04-12 10:00:00,19789.81862777655
'00','total',2024-04-12 11:00:00,19702.307295343275
'00','total',2024-04-12 12:00:00,19552.628508064437
'00','total',2024-04-12 13:00:00,19450.00958120306
'00','total',2024-04-12 14:00:00,19275.865502452423
'00','total',2024-04-12 15:00:00,18693.967606706567
'00','total',2024-04-12 16:00:00,18241.99352930527
'00','total',2024-04-12 17:00:00,17769.65731374773
'00','total',2024-04-12 18:00:00,17623.915693952145
'00','total',2024-04-12 19:00:00,17500.138127150607
'00','total',2024-04-12 20:00:00,17123.953910937642
'00','total',2024-04-12 21:00:00,16558.482133854333
'00','total',2024-04-12 22:00:00,16055.645914327104
'00','total',2024-04-12 23:00:00,15625.300472528168
'00','total',2024-04-13 00:00:00,14547.962139513882
'00','total',2024-04-13 01:00:00,14432.642180581171
'00','total',2024-04-13 02:00:00,14410.387804704322
'00','total',2024-04-13 03:00:00,14666.919555139739
'00','total',2024-04-13 04:00:00,15176.840112017471
'00','total',2024-04-13 05:00:00,16426.276033963277
'00','total',2024-04-13 06:00:00,17366.31316017928
'00','total',2024-04-13 07:00:00,17659.305785803583
'00','total',2024-04-13 08:00:00,17792.95103373274
'00','total',2024-04-13 09:00:00,17755.825521179384
'00','total',2024-04-13 10:00:00,17651.438548896724
'00','total',2024-04-13 11:00:00,17561.56413309433
'00','total',2024-04-13 12:00:00,17456.140529757482
'00','total',2024-04-13 13:00:00,17279.300104086557
'00','total',2024-04-13 14:00:00,17154.541165672177
'00','total',2024-04-13 15:00:00,16633.587838668645
'00','total',2024-04-13 16:00:00,16439.872530133125
'00','total',2024-04-13 17:00:00,16138.18920878296
'00','total',2024-04-13 18:00:00,16114.61256788312
'00','total',2024-04-13 19:00:00,16154.530034516181
'00','total',2024-04-13 20:00:00,16008.175714020543
'00','total',2024-04-13 21:00:00,15578.939510022996
'00','total',2024-04-13 22:00:00,15117.177085633053
'00','total',2024-04-13 23:00:00,14774.92102603378
'00','total',2024-04-14 00:00:00,14600.790447364305
'00','total',2024-04-14 01:00:00,14525.434344610489
'00','total',2024-04-14 02:00:00,14516.738978894922
'00','total',2024-04-14 03:00:00,14747.685406647795
'00','total',2024-04-14 04:00:00,15355.670241541897
'00','total',2024-04-14 05:00:00,16770.025393654814
'00','total',2024-04-14 06:00:00,18075.474765943036
'00','total',2024-04-14 07:00:00,18416.798619487025
'00','total',2024-04-14 08:00:00,18389.303641608578
'00','total',2024-04-14 09:00:00,18324.583228620435
'00','total',2024-04-14 10:00:00,18215.90152274386
'00','total',2024-04-14 11:00:00,18062.827158180047
'00','total',2024-04-14 12:00:00,17920.940089999793
'00','total',2024-04-14 13:00:00,17600.493938672746
'00','total',2024-04-14 14:00:00,17352.379869095428
'00','total',2024-04-14 15:00:00,16785.10601475629
'00','total',2024-04-14 16:00:00,16517.783823568054
'00','total',2024-04-14 17:00:00,16186.028877622924
'00','total',2024-04-14 18:00:00,15962.768438380685
'00','total',2024-04-14 19:00:00,15961.480698387186
'00','total',2024-04-14 20:00:00,15741.715923638787
'00','total',2024-04-14 21:00:00,15284.340591240176
'00','total',2024-04-14 22:00:00,14945.345777442652
'00','total',2024-04-14 23:00:00,14528.213594299235
'00','total',2024-04-15 00:00:00,14387.582759656516
'00','total',2024-04-15 01:00:00,14288.62040587934
'00','total',2024-04-15 02:00:00,14296.840121529933
'00','total',2024-04-15 03:00:00,14543.43883928879
'00','total',2024-04-15 04:00:00,15024.392775809702
'00','total',2024-04-15 05:00:00,16302.947775560468
'00','total',2024-04-15 06:00:00,17381.151092397944
'00','total',2024-04-15 07:00:00,17684.48936827745
'00','total',2024-04-15 08:00:00,17720.381048415133
'00','total',2024-04-15 09:00:00,17640.404200499528
'00','total',2024-04-15 10:00:00,17495.662141352954
'00','total',2024-04-15 11:00:00,17252.2985908617
'00','total',2024-04-15 12:00:00,17212.267607004032
'00','total',2024-04-15 13:00:00,17017.271133723636
'00','total',2024-04-15 14:00:00,16752.62399229021
'00','total',2024-04-15 15:00:00,16123.461454900813
'00','total',2024-04-15 16:00:00,15805.29228031144
'00','total',2024-04-15 17:00:00,15505.726413625247
'00','total',2024-04-15 18:00:00,15408.916189219615
'00','total',2024-04-15 19:00:00,15487.965102597065
'00','total',2024-04-15 20:00:00,15448.940963314762
'00','total',2024-04-15 21:00:00,15037.870786142528
'00','total',2024-04-15 22:00:00,14667.339032652351
'00','total',2024-04-15 23:00:00,14303.395901736052
'00','total',2024-04-16 00:00:00,14152.363098686643
'00','total',2024-04-16 01:00:00,14026.10332812072
'00','total',2024-04-16 02:00:00,14055.616086696715
'00','total',2024-04-16 03:00:00,14352.522633071065
'00','total',2024-04-16 04:00:00,14839.21067179812
'00','total',2024-04-16 05:00:00,15963.358469756315
'00','total',2024-04-16 06:00:00,16986.203759428718
'00','total',2024-04-16 07:00:00,17236.341458643517
'00','total',2024-04-16 08:00:00,17217.008635223287
'00','total',2024-04-16 09:00:00,17242.914024304308
'00','total',2024-04-16 10:00:00,17062.947338090496
'00','total',2024-04-16 11:00:00,16871.11331707464
'00','total',2024-04-16 12:00:00,16706.797685189307
'00','total',2024-04-16 13:00:00,16402.275694231666
'00','total',2024-04-16 14:00:00,16181.850513184194
'00','total',2024-04-16 15:00:00,15643.377863505242
'00','total',2024-04-16 16:00:00,15387.965695232653
'00','total',2024-04-16 17:00:00,15159.461715146748
'00','total',2024-04-16 18:00:00,15079.058699400328
'00','total',2024-04-16 19:00:00,15124.676547624515
'00','total',2024-04-16 20:00:00,15007.21972304791
'00','total',2024-04-16 21:00:00,14630.71818366127
'00','total',2024-04-16 22:00:00,14328.975729254958
'00','total',2024-04-16 23:00:00,13958.728586232604
'00','total',2024-04-17 00:00:00,13808.298480707634
'00','total',2024-04-17 01:00:00,13772.712770599219
'00','total',2024-04-17 02:00:00,13832.75731897192
'00','total',2024-04-17 03:00:00,14058.068478409885
'00','total',2024-04-17 04:00:00,14503.199316114147
'00','total',2024-04-17 05:00:00,15753.056067759164
'00','total',2024-04-17 06:00:00,16685.370350487232
